sku,canonical_id,name_es_raw,name_zh_standard,brand_id,cat1_es,cat2_es,cat1_zh,cat2_zh,spec_es_raw,spec_zh_standard,source_hash,translation_status,review_status,locked,source_first_seen,source_last_seen,updated_at,notes
2506712,ACT2506712,Papel de regalo infantil,儿童礼品包装纸,,Hobby,Artículos de fiesta,兴趣手作,派对用品,70x300 cm | diferentes variantes,70×300cm｜多款可选,cf77431f49d6a688b7eccbfaa0bf088f531f1f5ccf8d8f88660d7f0116d7976f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2506713,ACT2506713,Papel de regalo,礼品包装纸,,Hobby,Artículos de fiesta,兴趣手作,派对用品,70x300 cm | diferentes variantes,70×300cm｜多款可选,2871c077e80a3516d0f7f9a9952cce56393b4a91446222f8ae18a1e932d9e7fa,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2506974,ACT2506974,Tela protectora Spectrum,防护布,Spectrum,Bricolaje,Complementos de pintura,DIY五金,涂料配件,4x4 metros,4×4m,b446bda00048515d8747cc044bf98cf5c1676a6c3c9664680ef86b712542590d,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507070,ACT2507070,Plumero de microfibras XL Spargo,XL超细纤维除尘掸,,Hogar,,家务清洁,,58 x 14 cm,58 x 14 厘米,b474cf1616675f43359c106ad9b16214fa9fcbaf65ca728ad3edc9262ef6630b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-07-13,2026-08-25,
2507094,ACT2507094,Lienzos Van Bleiswijck,画布,Van Bleiswijck,Hobby,Pintura,兴趣手作,颜料,20x20 cm | 2 unidades,20×20cm｜2件,12e9ef2b192c0b8f8359ba932aeb19baf7999c62b92ca07dd1616c0d308da878,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507308,ACT2507308,Desodorante Adidas Dynamic Pulse,止汗露,Adidas,Cuidado personal,Cuidado corporal,个人美容,身体护理,150 ml,150ml,3c8923c2be54391f639cba531dde6b4e139c34e40f34df910d5ab220c1af3b80,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507310,ACT2507310,Desodorante Adidas Ice Dive,止汗露,Adidas,Cuidado personal,Cuidado corporal,个人美容,身体护理,150 ml,150ml,5131926244064d727147080e9f8442a5f82860e4e1128c6f0a7b33c45a31cc4f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507446,ACT2507446,Paneles de pintura Van Bleiswijck,绘画板,Van Bleiswijck,Hobby,Pintura,兴趣手作,颜料,25x25 cm | 3 unidades,25×25cm｜3件,0cda055e5748cebafd81f3dda6e0d46a33606376825445b8a8d09b610a848cc3,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507447,ACT2507447,Lienzos Van Bleiswijck,画布,Van Bleiswijck,Hobby,Pintura,兴趣手作,颜料,24x30 cm | 3 unidades,24×30cm｜3件,7c59fe917894af6a76a6640570c16b1566f13e60ec1196939d0bb45024c5c5fa,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507710,ACT2507710,Pastillas de menta Fresh Courage,薄荷糖,,Comer y beber,,食品饮料,,200 gramos,200克,ecb39f4c65d82a75fe417f1ace2443e246b5aa7a8651bffc5bd45468b7e2e6a0,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-07-20,2026-08-25,
2507814,ACT2507814,Barritas de muesli Balisto Yoberry,麦片棒,Balisto,Comer y beber,Galletas,食品饮料,饼干,6 unidades,6件,7a44e2f2e5e20b60184ba716a1dacdd81f0f2a6bcf7a7636b6e57368d166f8e5,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507879,ACT2507879,Cubo para obras,施工桶,,Bricolaje,Herramientas,DIY五金,工具,12 litros,12L,66f93e2ed01b0c51a4a275c4f2d275a204d92095937cf7030dbabb5f11e95899,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507900,ACT2507900,Abrelatas Excellent Houseware,开罐器,Excellent Houseware,Cocina,Menaje de cocina,厨房餐具,厨房用具,Acero inoxidable,不锈钢,70eeb68f7e064d43bd19fde0db1f4b9b887967cdbbaf85e1923747294964517b,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507907,ACT2507907,Marcadores Stanger,记号笔,Stanger,Oficina y papelería,Papelería,办公文具,文具,4 unidades,4件,c3b9eab7874fa24fb6b3998c8b051c619d2467cae87b7068c171071b7cd6aa7f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2507960,ACT2507960,Poncho de lluvia,雨披,,Viajes,Accesorios de viaje,旅行用品,旅行配件,Talla única | varios colores,均码｜多种颜色,66c7f528778e071fb2ab6d6bbe71f290b03a08ab64bb14a54169809715e3dc76,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2508148,ACT2508148,Globos XL,气球 XL,,Hobby,,兴趣手作,,Ø 26 cm | 50 unidades,Ø 26 厘米 | 50 件,6f4633970f3f7623a75e231e4048c0fce5319e6f2e230d5419cf755def703063,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-07-27,2026-08-25,
2508341,ACT2508341,Discos de algodón dúo Alvira,化妆棉,Alvira,Cuidado personal,Maquillaje,个人美容,彩妆,80 unidades,80件,664463e7b6aa4f1530d59ec76c4ed48446be046256dad7bc5fa0838c701e9fb7,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2508441,ACT2508441,Pinchos de bambú,竹签,,Hobby,Artículos de fiesta,兴趣手作,派对用品,100 unidades,100件,06b4db5a2fb381c84a5873d6838b2de717b7ae703435af5a23c38809fc0cfb1f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2508779,ACT2508779,Film decorativo autoadhesivo,自粘装饰膜,,Vivienda,Decoración,家居布置,家居装饰,45x250 cm | diferentes variantes,45×250cm｜多款可选,d6a2ac1c28cdd735451292fa572df8e3967b8c8a97bebe52117925cad2baa99d,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2508891,ACT2508891,Bloc de notas Office Essentials,便签本,Office Essentials,Oficina y papelería,Accesorios de oficina,办公文具,办公配件,4x 100 hojas,4×100页,62344a6147207e87a527e6eacf8d718fb62903138903f258c79450d64aedd9be,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509120,ACT2509120,Escobilla,马桶刷,,Hogar,,家务清洁,,Varios colores,多种颜色,5b9b4dc21db1015cfbff88e56e65d1a6c734ce6af87d74e8c9b5018e6d8d157b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2509140,ACT2509140,Pastillas para la garganta Roshen Mentol-eucalipto,薄荷桉树味润喉糖,Roshen,Comer y beber,Caramelos,食品饮料,糖果,400 gramos,400g,9a631b3530125600bfe62c9e958555a7d696f79baa3f35638bee8062142d0302,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509244,ACT2509244,Cocodrilo hinchable Intex,充气鳄鱼玩具,Intex,Juguetes,Juguetes de exterior,玩具,户外玩具,168 x 86 cm,168×86cm,79305bfa432a598dd87eac3be5c91264596d6368b32b83ad321d5551f029af36,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
2509405,ACT2509405,Limpiador de frenos C&C,刹车清洁剂,C&C,Bricolaje,Coche,DIY五金,汽车用品,400 ml,400ml,58c4737f3f89cc3874764679247a87f36955497e6af1f24d45f0bc8028b688c7,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509560,ACT2509560,Paños antiestáticos Spargo,静电除尘布,Spargo,Hogar,Artículos de limpieza,家务清洁,清洁用品,20 unidades,20件,3fe70c870e596891179e8d8bcb27c6385e897e5da1ebf841427754c598922748,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509562,ACT2509562,Paño de microfibra para mopa Spargo,微纤维清洁布,Spargo,Hogar,Artículos de limpieza,家务清洁,清洁用品,Diferentes variantes,多款可选,afc3f19a965ca3de75d592e460b545f8fac75a847658475049c9657a6ea41922,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509751,ACT2509751,Pepsi,百事可乐,Pepsi,Comer y beber,Bebidas,食品饮料,饮料,500 ml,500ml,19443f9b5c3a91621365f2d6524a54f74687b3bbf3c99166a739048dff183fdb,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509775,ACT2509775,Acumuladores de frío,冰袋,,Viajes,,旅行用品,,2x 200 ml,2×200 毫升,39aa4c88cf871714e895bb2dbb3250412459f959a8ac64fe41e46204387a654b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-02,2026-08-25,
2509909,ACT2509909,Toalla de tocador Capetown antracita,客用毛巾,,Vivienda,Textil de baño,家居布置,浴室纺织,30x50 cm,30×50cm,acb12f789c4a1da8177eaa503810c8bb85671c921f9130757b2127e12fa0d97b,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2509936,ACT2509936,Bolsas de conservación Excellent Houseware,保鲜袋,Excellent Houseware,Cocina,Organizadores de despensa,厨房餐具,储物收纳,"20 unidades | 3,6 litros",20件｜3.6L,72e0d23b959dcb33c090426e0885931eee0603718654bc87fb485be715241f17,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2510060,ACT2510060,Toalla de manos Capetown Antracita,擦手巾,,Vivienda,Textil de baño,家居布置,浴室纺织,50x100 cm,50×100cm,85cae2d8b56e57a8025acb3b22f4d7e6b73b93ec505d4c1b173c10ba20038f60,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2510061,ACT2510061,Toalla de baño Capetown antracita,浴巾,,Vivienda,Textil de baño,家居布置,浴室纺织,70x140 cm,70×140cm,380e703ad24e0b2e419a77030c6034b7b48351096fd14f8fada9c0207d54addd,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2510617,ACT2510617,Tope de puerta,门挡,,Bricolaje,Herramientas,DIY五金,工具,Diferentes variantes,多款可选,10a7b38e24b8449f8b727b93ecaa27b04c364ddcb22e2f9f50b264ee827bca2a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2510702,ACT2510702,Discos de lijado Spectrum,Hoodadoo 婴儿袜,,Bricolaje,,DIY五金,,Ø 125 mm | 10 unidades,Ø 125 毫米 | 10 件,2279b101fbad894174bf5394e2f127712c431ff70325478557a9ca89e9ffd729,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-07-20,2026-08-25,
2510705,ACT2510705,Discos de lijado Spectrum Delta,Spectrum 三角砂纸片,,Bricolaje,,DIY五金,,104x145 mm | 10 unidades,104×145 毫米 | 10 件,74917ee5ed16a379d35d46bfb3fc6306c6d933dc6b49682adabc8b9790813e6e,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2510837,ACT2510837,Cola multiusos Cre-ation,多用途胶水,Cre-ation,Hobby,Manualidades,兴趣手作,手工制作,100 ml,100ml,19c429aa7a9f6a51583cdff671627ca26d1732a8cf452708d65523674ea6c0e7,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2511058,ACT2511058,Tapete de silicona para horno La Cucina,硅胶烤箱垫,La Cucina,Cocina,Platos de horno y bandejas para hornear,厨房餐具,烤盘和烘焙托盘,"39,5x29,5 cm | diferentes variantes",39.5×29.5cm｜多款可选,dac17f50605d6b8b0c69631fcc60d7010f76fac95fbec71129119e8097269364,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2511397,ACT2511397,Espátula La Cucina,锅铲,,Cocina,,厨房餐具,,Diferentes variantes,多种款式,662c52ae3cbcf19acc776954ec10d54916a3d427f0133adc9d4d666cffe8d370,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2511441,ACT2511441,Pincel de silicona La Cucina,硅胶刷,,Cocina,,厨房餐具,,Diferentes variantes,多种款式,bc4e4d4b0dd2a84342917ba83ee17e361da5f7f3ec04364706bb81b64d2d521e,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2511446,ACT2511446,Bóxers Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Talla S | 2 unidades | diferentes variantes,尺码 S｜2件｜多款可选,35d296ff1c617cd606d865738bec4b5899eb2e7d94b2c82d3325255495fd4366,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2511447,ACT2511447,Bóxers Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Talla M | 2 unidades | diferentes variantes,尺码 M｜2件｜多款可选,c1f34db4d22cb92d34007187506914afd0012413407371237ce4ee219717ac29,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2511448,ACT2511448,Bóxers para hombre Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Talla L | 2 uds. | diferentes variantes,尺码 L｜2件｜多款可选,0e08cb8fdbac9cda41b0c14db4ba2472e147e972c712c31f3d6381c15766efeb,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2511449,ACT2511449,Bóxers Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Talla XL | 2 uds. | diferentes variantes,尺码 XL｜2件｜多款可选,2c6c77708db7d04b191696774a99670c73f201161285a483fe96b6c2b8814f3a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2511736,ACT2511736,Bolsa de compra Action,购物袋,Action,Moda,Accesorios,服饰鞋包,配饰,46x46x17 cm,46×46×17cm,988dadd45f4faebaba1fd8c957cfcdc192905b77c7bc83902c1a50f74c4216ed,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2512205,ACT2512205,Pegamento en rollo Office Essentials,点状胶带,Office Essentials,Hobby,Manualidades,兴趣手作,手工制作,8 mm x 8 m,8mm×8m,6277e517501fa455ac5f0e13c2b267ff2a5fd6eb558e561db8f8d58edba2d8f8,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2512565,ACT2512565,Pastillas para encender la barbacoa Samba,烧烤引火块,Samba,Jardín,Barbacoa y accesorios,园艺户外,烧烤及配件,32 unidades,32件,0108c42750703fd3dcbdbb4198dd4bd94017c837cbd149bdfc1d398554e07135,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2512845,ACT2512845,Aceite de motor C&C,机油,C&C,Bricolaje,Lubricantes y aceite,DIY五金,润滑油和机油,1 l | 2 tiempos,1L｜2冲程,536e02543e2007fce3773c8701723d78888e92b11de652be8113e4e0678aa054,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513068,ACT2513068,Rollos de cintas correctoras Office Essentials,修正带,Office Essentials,Oficina y papelería,Accesorios de oficina,办公文具,办公配件,2 unidades,2件,d80a15bc805213d655be140d767bf49a900d51fb83cbbd7c334aa6d7d187524d,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513185,ACT2513185,Barritas de chocolate Snickers,巧克力能量棒,Snickers,Comer y beber,Chocolate,食品饮料,巧克力,10 unidades,10件,ee27079e51e9a04ebf469e45b3cfe61f46079b35fa620f21c89122bcda2bda13,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513186,ACT2513186,Papel de lija,砂纸,,Bricolaje,Herramientas,DIY五金,工具,12 cm x 5 m | diferentes variantes,12cm×5m｜多款可选,6bbb44f79e5d283d5d6e4044a2bd0037c8a63cd7b78d5c7706f290a6368ff6d7,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513234,ACT2513234,Estropajos Multy,百洁布 Multy,,Hogar,,家务清洁,,2 unidades,2 件,2c09262e1e418ce356b4b3aeaea4abd48aa2902496f4ffbeb9a3a2e643f6356a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2513460,ACT2513460,Laca de color para el pelo,彩色喷发胶,,Cuidado personal,,个人美容,,Varios colores,多种颜色,9dff7597ea8f9bc010706de6400fe3f070a8c8a6e6caaeeb219daba5ef5f5aeb,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2513658,ACT2513658,7Up,七喜,7Up,Comer y beber,Bebidas,食品饮料,饮料,500 ml,500ml,f53413d3a4ab0888e9b9de2360188f3ea43af04086b4ea23f663e8b2a1c7e60a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513667,ACT2513667,Alfombra antideslizante,防滑地毯,,Vivienda,Accesorios de baño,家居布置,浴室配件,125x45 cm | diferentes variantes,125×45cm｜多款可选,41ea4fa62741cfaa349899c5f6acc7d38753fe57520a836cb978bc4ffe057e47,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513717,ACT2513717,Alicates de combinación Werckmann,Werckmann 钢丝钳,,Bricolaje,,DIY五金,,180 mm,180 毫米,e46f619a13f3f57130f8350e7b63df77a000a685899db5961d9fb13ae6f7d4f8,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2513718,ACT2513718,Paño de microfibra Spargo,Spargo 微纤维清洁布,,Hogar,,家务清洁,,40x40 cm | varios colores,40×40 厘米 | 多种颜色,6fd3eabac15d14e3e57bd15cfd02c1432d7c546baace54c20789568cca6cc9aa,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2513776,ACT2513776,Alicates de corte lateral Werckmann,Werckmann 斜口钳,,Bricolaje,,DIY五金,,160 mm,160 毫米,151f5eafc04acad7f0c23791d4bbcb90a1eb2dbb1bdea2ce2a84d41f419891b2,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2513777,ACT2513777,Alicates para bomba de agua Werckmann,Werckmann 水泵钳,,Bricolaje,,DIY五金,,245 mm,245 毫米,a973975043a4e39f85cbf72c16b3e8aa8238e6bb0cb20e8d6e30a1deead28d4e,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2513804,ACT2513804,Vasos de fiesta,派对杯,,Hobby,Artículos de fiesta,兴趣手作,派对用品,10 unidades | diferentes variantes,10件｜多款可选,e90173eef0b30fcf08ab99959fa2d9996a2115a5179ef5fc6aa9c2ec3d82abcb,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513845,ACT2513845,Abrazaderas para plantas,植物夹,,园艺,,园艺户外,,20 单位,,ea54110823e09ed48f935bd81c4e3787da86a82f39e9ac5d487fcfcb3a07af1b,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-07-01,2026-07-01,2026-08-25,
2513892,ACT2513892,Revistero Esselte,杂志架,Esselte,Oficina y papelería,Accesorios de oficina,办公文具,办公配件,"26x7,5x25 cm | varios colores",26×7.5×25cm｜多种颜色,83d4b71a6ac82f90f85e9c79eb214fdbbc21e4a2b62d0d6b87a0ecca8e35629a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2513955,ACT2513955,Rodillo para pintura de fieltro,毛毡滚筒刷,,Bricolaje,Complementos de pintura,DIY五金,涂料配件,10 cm | 4 unidades,10cm｜4件,ff4bc213e92148e3a4e2f50384873ecc5f17dcd8d1350583706a4a2b978912f0,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2514164,ACT2514164,Alfombra de césped,草坪地毯,,Jardín,Decoración para el jardín,园艺户外,花园装饰,100x200 cm,100×200cm,bb052d7f29b39b9f9aabff819325c63e1dc7cb265efbb4571e9fe2e937e8b04f,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
2514189,ACT2514189,Asiento de inodoro de madera,木质马桶座圈,,Vivienda,Accesorios de baño,家居布置,浴室配件,Diferentes variantes,多款可选,506d44efe345817e5f7f940910e01c1d827d4bb017e633195c36d2af8f0ed9fe,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2514281,ACT2514281,Esponja para zapatos Style,海绵鞋,,Moda,Zapatos,服饰鞋包,鞋靴,Natural,天然,69a91a523187bfca91ffc4cbd83df68323ba2c080fe084a6386ddef0ecfa995d,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2514340,ACT2514340,Toallitas desechables Lavato,Lavato 一次性湿巾,,Viajes,,旅行用品,,20 unidades,20 件,b0ba3391c215a5583524d6a543c3ecd8fdaea8b537fccaf4a9a90f33dac37a4a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2514642,ACT2514642,Redes de cacahuetes Bites for Birds,花生网袋,,Mascotas,,宠物用品,,2x 200 gramos,2×200克,b48d1b87ab11f318ee09c61ff4322c8c21fd5008971b978662cf93c2e86b50d2,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2514838,ACT2514838,Archivador de fuelle,风琴文件夹,,Oficina y papelería,,办公文具,,Diferentes variantes,多种款式,020ede0f79fe08875c27cbde275590b6aaa80b396a7e8a9d66034dfe0c5e2cc0,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2514866,ACT2514866,Mini libreta,迷你记事本,,Oficina y papelería,,办公文具,,Diferentes variantes,多种款式,4ea527b1429342dfd36e76529cc5ce40705a12c6f627c1731ba0d1d5d1bf62f0,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-08-02,2026-08-25,
2514870,ACT2514870,Carpeta con 6 separadores,六分隔文件夹,,Oficina y papelería,,办公文具,,Diferentes variantes,多种款式,0850b0a15ab3129f80ee5347c63fffd952045d132164375b9571b341d215cb1b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2515123,ACT2515123,Pan con ajo Becky's,蒜香面包,Becky's,Comer y beber,Frutos secos y aperitivos,食品饮料,坚果和零食,150 gramos,150g,44e9c6d7840e1c97710fb05df5617551238a4b37ed2cd6c4cd1d86def3b367ae,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2515415,ACT2515415,Enjuague bucal 3 in 1 Dentapro,漱口水,Dentapro,Cuidado personal,Cuidado bucal,个人美容,口腔护理,500 ml | diferentes variantes,500ml｜多款可选,23ce504b648f61d037aa345ab36a758bc91c162aecbf5c907659e062e4e940a4,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2515444,ACT2515444,Toallitas higiénicas Clean+,卫生清洁湿巾,,Cuidado personal,,个人美容,,28 unidades,28件装,d6ad2d81848c5c51b5815778b6276432db279d068b756ef2dd1030f97878b8ce,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
2515506,ACT2515506,Cubo,桶,,Hogar,,家务清洁,,12 litros | diferentes variantes,12 升 | 多种款式,4af90f49680e6f7618890588889281e3677d3a421a0121971d62a52e36a02e9e,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
2515972,ACT2515972,Bebida de aloe vera Aloi,芦荟饮料,Aloi,Comer y beber,Bebidas,食品饮料,饮料,500 ml,500ml,8831c80062d05eed636a0b700b8d81cd7e1d8d3b76aee2f34a54fa0ad251bc6d,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2516009,ACT2516009,Film opaco para cristales Dunlop,玻璃遮光膜 Dunlop,,Bricolaje,,DIY五金,,300x76 cm,300×76 厘米,42883a00aae4271dee8019979d66397e8b40ab30363691107cb2e566f1e09e7e,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-02,2026-08-25,
2516023,ACT2516023,Gel de afeitar Gillette Sensible,剃须啫喱,Gillette,Cuidado personal,Depilación y afeitado,个人美容,脱毛和剃须,200 ml,200ml,db762731b2d290be8dee466470aacd05a7ee4ae0c3df52225f6bd65513ccb2dc,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
2516029,ACT2516029,Bóxers Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Tallas XS-S | 2 unidades | diferentes variantes,尺码 XS-S｜2件｜多款可选,78178fabee3d6b7a0558b9ef79d3e13bdf9b216ccfea13ae3863e07d53d5e9ad,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2516030,ACT2516030,Bóxers Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Talla M | 2 unidades | diferentes variantes,尺码 M｜2件｜多款可选,c1f34db4d22cb92d34007187506914afd0012413407371237ce4ee219717ac29,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2516031,ACT2516031,Bóxers Ziki,男士平角内裤,Ziki,Moda,Ropa interior,服饰鞋包,内衣,Talla L | 2 unidades | diferentes variantes,尺码 L｜2件｜多款可选,acad0cd7f76be21ffb79a72716a3747546dab854903ae4d6abf4c9db7e12c7d9,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2516395,ACT2516395,Cepillo de uñas,指甲刷,,Cuidado personal,Uñas,个人美容,美甲,"4,5x8,5x5,5 cm | varios colores",4.5×8.5×5.5cm｜多种颜色,97b0964bc7a3d4a911c76bd405c25b6bfd39f3d978400002b9e5b340206d8dc8,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2516396,ACT2516396,Absorbe humedad Ultra Fresh,除湿盒,,Hogar,Productos de limpieza,家务清洁,清洁产品,2x 400 gramos,2×400g,a13a8d55dd168a83f5829e7b16e5dd77cd289011e3e9a6cfbfed361d5decbf2f,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
2516412,ACT2516412,Aftershave Axe Dark Temptation,须后水,,Cuidado personal,,个人美容,,100 ml,100毫升,6e44675e7bd1345dfb0ee8636eab10deda9fcb7f1583467909185f537551f1fc,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
